identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
7846691366959507661,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-382364421349547619,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
-4184778660736313714,user,France,fr,3,8,1,0,0,0.0,15,3,M,1,mr,False,False,False,True,13,2855,95.17,7.93,fr
4739926761917682789,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,608,2855,95.17,7.93,fr
6410355387116338263,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-5344649820202547058,user,France,fr,3,8,2,0,0,0.0,24,0,M,1,mr,False,False,False,True,687,2855,95.17,7.93,fr
-9056889366591844783,user,France,fr,3,8,0,0,0,0.0,1,1,F,2,mrs,False,False,False,True,85,2855,95.17,7.93,fr
-3972264137543550809,user,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
2808307038189603019,user,Italie,it,3,8,1,0,0,0.0,0,2,M,1,mr,True,False,True,True,89,2855,95.17,7.93,it
2940318264018952583,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,685,2855,95.17,7.93,fr
-8426015554602488848,user,Royaume-Uni,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,132,2855,95.17,7.93,gb
-6493339256872903890,user,France,fr,5,12,23,0,0,0.0,1,0,F,2,mrs,True,False,True,True,66,2855,95.17,7.93,fr
-9170006835173551873,user,France,fr,5,9,1,0,0,0.0,0,1,F,2,mrs,True,True,False,False,73,2855,95.17,7.93,fr
-6495890107960155386,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-2121834400148821337,user,Royaume-Uni,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,2855,95.17,7.93,gb
5231320068967094966,user,Allemagne,en,3,8,30,0,0,0.0,0,0,F,2,mrs,True,True,False,True,32,2855,95.17,7.93,de
-8379981820447919266,user,Espagne,es,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
-3911983015999393032,user,Royaume-Uni,en,5,13,54,0,0,0.0,0,3,F,2,mrs,False,False,False,True,11,2855,95.17,7.93,gb
-3900618954724906865,user,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,False,True,True,510,2855,95.17,7.93,gb
-9188362212418029004,user,Italie,it,3,8,1,0,0,0.0,0,1,F,2,mrs,True,True,False,True,625,2855,95.17,7.93,it
7644666226847373611,user,Arabie Saoudite,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2855,95.17,7.93,sa
4748722415387011146,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,326,2855,95.17,7.93,de
1143277071414680540,user,Allemagne,de,10,13,118,0,0,0.0,189,20,F,2,mrs,True,False,True,True,63,2855,95.17,7.93,de
3368780591529417464,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,301,2855,95.17,7.93,de
8344511085711214210,user,Royaume-Uni,en,4,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,367,2855,95.17,7.93,gb
-2407913051433186850,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,False,True,True,653,2855,95.17,7.93,us
1184861172956058204,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
-7735340844691865687,user,Royaume-Uni,en,3,8,27,0,1,0.0,2,2,M,1,mr,True,False,True,False,17,2855,95.17,7.93,gb
-1525064128571653211,user,Italie,it,4,10,32,50,4,75.0,0,0,F,2,mrs,True,False,True,False,11,2855,95.17,7.93,it
7234643274375611567,user,Italie,it,3,12,0,0,0,0.0,26,0,F,2,mrs,False,False,False,True,614,2855,95.17,7.93,it
-7606246088033998932,user,Australie,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,581,2855,95.17,7.93,au
-6875727837048852065,user,France,fr,4,8,149,0,0,0.0,5,0,F,2,mrs,True,False,True,True,14,2855,95.17,7.93,fr
-4140068167195882117,user,Australie,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,au
-8675228041432596999,user,Italie,it,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,450,2855,95.17,7.93,it
8176538855370104015,user,Espagne,es,3,8,17,0,0,0.0,0,0,F,2,mrs,False,False,False,True,13,2855,95.17,7.93,es
1158155641789400779,user,Danemark,en,3,8,11,0,0,0.0,0,1,F,2,mrs,True,False,True,True,288,2855,95.17,7.93,dk
7837559809207877157,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
-5741664182413893527,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,23,2855,95.17,7.93,fr
-7215583247141943280,user,Espagne,es,3,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,170,2855,95.17,7.93,es
7560873960169716626,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,687,2855,95.17,7.93,us
-5664909126188857501,user,Belgique,fr,3,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,13,2855,95.17,7.93,be
1879107506259099963,user,Ukraine,en,3,8,13,0,0,0.0,0,0,F,2,mrs,True,False,True,True,120,2855,95.17,7.93,ua
-6013592037916499315,user,Autriche,de,6,9,23,0,0,0.0,7,4,F,2,mrs,True,False,True,True,250,2855,95.17,7.93,at
3724729648830258266,user,Etats-Unis,en,17,9,70,4,7,42.0,1,0,F,2,mrs,True,False,True,False,11,2855,95.17,7.93,us
-5356530214829877220,user,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,False,True,True,17,2855,95.17,7.93,fr
-8749795768962306046,user,Italie,it,3,8,19,0,0,0.0,7,0,F,2,mrs,True,False,True,True,578,2855,95.17,7.93,it
767838916226939396,user,Pologne,en,3,8,26,0,0,0.0,4,0,F,2,mrs,False,False,False,True,146,2855,95.17,7.93,pl
3141000027570496758,user,Belgique,en,3,8,3,3,1,0.0,1,0,F,2,mrs,True,False,True,True,14,2855,95.17,7.93,be
-5565362768186279796,user,Espagne,es,3,8,44,0,0,0.0,3,2,F,2,mrs,False,False,False,False,527,2855,95.17,7.93,es
-9056056509277159392,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,13,2855,95.17,7.93,fr
1655371664510964558,user,Etats-Unis,en,3,8,9,0,0,0.0,0,0,F,2,mrs,False,False,False,True,50,2855,95.17,7.93,us
1792884563924247328,user,Etats-Unis,en,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,168,2855,95.17,7.93,us
-5835285026915027875,user,France,fr,11,16,0,0,0,0.0,0,14,F,2,mrs,False,False,False,True,13,2855,95.17,7.93,fr
8581734756607379138,user,Royaume-Uni,en,3,13,1,0,0,0.0,71,0,F,2,mrs,False,False,False,True,16,2855,95.17,7.93,gb
6711608912436238626,user,Pologne,en,4,8,0,0,0,0.0,0,2,M,1,mr,True,False,True,True,662,2855,95.17,7.93,pl
-6731652895798388171,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-6298729216589244162,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
707281912145800500,user,Canada,en,8,16,6,0,0,0.0,65,4,F,2,mrs,False,False,False,True,192,2855,95.17,7.93,ca
-2204599330577648106,user,France,fr,3,8,0,0,0,0.0,0,2,F,2,mrs,True,True,False,True,170,2855,95.17,7.93,fr
-3357193353997135176,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,184,2855,95.17,7.93,gb
784831072161053420,user,Etats-Unis,en,4,10,1,0,0,0.0,2,2,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
-3905017930042315076,user,France,fr,3,8,1,0,0,0.0,2,0,F,2,mrs,True,False,True,True,218,2855,95.17,7.93,fr
509455798038969112,user,Liban,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,651,2855,95.17,7.93,lb
7198527327656344257,user,Italie,it,3,8,29,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,it
8831492426841955347,user,Australie,en,15,21,196,0,0,0.0,53,13,F,2,mrs,True,False,True,False,12,2855,95.17,7.93,au
-8968353830798776332,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,684,2855,95.17,7.93,fr
-587247215184997426,user,Royaume-Uni,en,3,8,1,0,0,0.0,2,0,F,2,mrs,True,False,True,True,600,2855,95.17,7.93,gb
-8401479338518363924,user,France,fr,3,9,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,84,2855,95.17,7.93,fr
-5040846790128155447,user,Allemagne,de,5,8,8,0,0,0.0,18,2,F,2,mrs,True,False,True,False,71,2855,95.17,7.93,de
-5255691620703582960,user,Royaume-Uni,en,3,8,8,0,0,0.0,1,0,F,2,mrs,False,False,False,True,188,2855,95.17,7.93,gb
4071050890338733299,user,Royaume-Uni,en,4,8,68,0,0,0.0,7,0,F,2,mrs,False,False,False,True,14,2855,95.17,7.93,gb
115864486456467252,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,60,2855,95.17,7.93,it
-8380107347617946719,user,France,fr,3,8,0,0,0,0.0,2,0,M,1,mr,True,True,False,True,78,2855,95.17,7.93,fr
3483408257593145002,user,Danemark,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,236,2855,95.17,7.93,dk
4098285016545127888,user,Italie,it,3,9,0,7,0,0.0,0,0,F,2,mrs,False,False,False,True,12,2855,95.17,7.93,it
-8325414008062550609,user,Italie,it,3,8,3,0,0,0.0,1,0,F,2,mrs,False,False,False,True,28,2855,95.17,7.93,it
-3533595870445721542,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,480,2855,95.17,7.93,fr
-2318249925233043899,user,Italie,it,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,664,2855,95.17,7.93,it
-7555435356821672151,user,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,679,2855,95.17,7.93,it
-2125033652341396699,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,265,2855,95.17,7.93,fr
914169627246326484,user,Espagne,es,3,8,3,0,0,0.0,59,0,F,2,mrs,False,False,False,True,78,2855,95.17,7.93,es
-4877920744135113120,user,Norvège,en,7,10,94,0,0,0.0,8,1,F,2,mrs,False,False,False,True,12,2855,95.17,7.93,no
-8689743833394370018,user,Royaume-Uni,en,4,15,10,0,0,0.0,5,4,F,2,mrs,False,False,False,True,27,2855,95.17,7.93,gb
-167425878381917518,user,Etats-Unis,de,3,8,0,0,0,0.0,2,0,M,1,mr,False,False,False,True,270,2855,95.17,7.93,us
8497937189562814503,user,Australie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,172,2855,95.17,7.93,au
-5511270855085391240,user,Etats-Unis,en,5,12,33,0,0,0.0,1,0,F,2,mrs,True,False,True,True,133,2855,95.17,7.93,us
2519287596349791246,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,575,2855,95.17,7.93,fr
-5736812074957181748,user,Royaume-Uni,en,23,22,28,23,60,96.4,139,6,F,2,mrs,False,False,False,False,11,2855,95.17,7.93,gb
4039194979836306620,user,Allemagne,de,5,8,79,0,0,0.0,103,5,M,1,mr,False,False,False,True,42,2855,95.17,7.93,de
-8959736325140993369,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,476,2855,95.17,7.93,us
2844668679507192440,user,Belgique,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,be
-4383706370096938900,user,Etats-Unis,en,3,8,22,0,0,0.0,20,0,F,2,mrs,False,False,False,True,444,2855,95.17,7.93,us
-1140672760743335560,user,France,fr,3,8,3,0,0,0.0,1,0,F,2,mrs,True,False,True,True,17,2855,95.17,7.93,fr
-4425956147275012249,user,Luxembourg,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,652,2855,95.17,7.93,lu
-2189457129998573527,user,Royaume-Uni,en,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,332,2855,95.17,7.93,gb
3706253018995621755,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,477,2855,95.17,7.93,us
4635214607066564326,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,308,2855,95.17,7.93,de
3491210043485039438,user,France,fr,4,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
2407796951673526232,user,Royaume-Uni,en,3,8,10,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
4545619226507725964,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2855,95.17,7.93,us
-8583949948575882747,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,659,2855,95.17,7.93,gb
3704724961940636134,user,France,fr,3,8,10,0,0,0.0,0,1,F,2,mrs,True,False,True,True,181,2855,95.17,7.93,fr
448011789995476083,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,gb
-4727299258923908054,user,Canada,en,3,8,0,0,0,0.0,0,2,M,1,mr,True,False,True,True,38,2855,95.17,7.93,ca
3275083886092943154,user,Suède,en,125,500,7044,117,67,90.0,664,0,F,2,mrs,False,False,False,False,16,2855,95.17,7.93,se
-3618826471375268092,user,Royaume-Uni,en,3,8,15,0,0,0.0,0,0,F,2,mrs,True,False,True,True,628,2855,95.17,7.93,gb
-8093088995246416418,user,Espagne,es,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,40,2854,95.13,7.93,es
-3960930898711138327,user,Allemagne,en,6,8,27,0,0,0.0,2,2,F,2,mrs,True,False,True,True,173,2854,95.13,7.93,de
-1059700103283697091,user,Autriche,de,3,8,11,0,0,0.0,0,0,F,2,mrs,True,False,True,True,61,2854,95.13,7.93,at
-175990794107485611,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
-5862886699858933496,user,Italie,it,3,8,6,0,0,0.0,0,0,F,2,mrs,False,False,False,True,404,2854,95.13,7.93,it
-7921575080591234579,user,Etats-Unis,en,3,8,64,0,0,0.0,0,1,F,3,miss,False,False,False,True,159,2854,95.13,7.93,us
-7940933021764504725,user,Suède,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,652,2854,95.13,7.93,se
-4076438687009627022,user,Royaume-Uni,en,4,8,0,0,1,0.0,0,0,M,1,mr,True,False,True,True,693,2854,95.13,7.93,gb
-4594151758615836740,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,it
-4936984267823659352,user,Etats-Unis,en,3,8,3,0,0,0.0,1,0,F,2,mrs,False,False,False,True,173,2854,95.13,7.93,us
2226645191670308671,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,489,2854,95.13,7.93,it
4053434276002070699,user,Etats-Unis,en,4,8,0,2,1,0.0,0,1,F,3,miss,False,False,False,True,19,2854,95.13,7.93,us
4591171160540671706,user,France,fr,18,9,1,2,6,83.0,0,0,M,1,mr,True,False,True,False,12,2854,95.13,7.93,fr
3495189181346334800,user,Italie,it,5,8,4,2,0,0.0,15,3,F,2,mrs,True,False,True,True,36,2854,95.13,7.93,it
-7990645139174742723,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,fr
2807068940825179394,user,Espagne,es,3,9,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,605,2854,95.13,7.93,es
7592491243025992206,user,Etats-Unis,en,23,8,2,0,11,100.0,0,0,F,2,mrs,True,False,True,False,186,2854,95.13,7.93,us
5730290374050485194,user,France,fr,3,8,0,0,0,0.0,2,3,F,2,mrs,True,False,True,True,29,2854,95.13,7.93,fr
353492612604527144,user,Espagne,es,8,8,107,0,0,0.0,0,2,F,2,mrs,True,False,True,True,247,2854,95.13,7.93,es
-2265421167609099366,user,Etats-Unis,en,3,8,8,0,0,0.0,2,0,F,2,mrs,True,False,True,True,633,2854,95.13,7.93,us
1672532845968118330,user,Suisse,de,17,9,71,6,4,0.0,120,3,F,2,mrs,True,False,True,False,15,2854,95.13,7.93,ch
-2336587957171171777,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
107395449424045884,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,691,2854,95.13,7.93,fr
2482868152171243534,user,Royaume-Uni,en,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,236,2854,95.13,7.93,gb
-1074186208416063733,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,62,2854,95.13,7.93,gb
5978713147342725654,user,Italie,it,3,8,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,287,2854,95.13,7.93,it
3828648358410761455,user,Espagne,en,4,8,0,1,1,0.0,0,0,F,2,mrs,True,False,True,False,640,2854,95.13,7.93,es
-8463508629333638159,user,Italie,it,3,8,111,0,0,0.0,0,1,F,2,mrs,True,False,True,True,20,2854,95.13,7.93,it
-761100982085090632,user,Norvège,en,3,8,7,0,0,0.0,0,0,F,2,mrs,True,False,True,True,130,2854,95.13,7.93,no
-7836125800453376700,user,Australie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,690,2854,95.13,7.93,au
5651220030567420292,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,592,2854,95.13,7.93,fr
-3692647451487730241,user,Italie,it,74,161,151,7,13,92.0,23,0,F,2,mrs,True,False,True,False,12,2854,95.13,7.93,it
-2281074646221716034,user,Espagne,en,7,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,False,52,2854,95.13,7.93,es
3988587775214564020,user,Taiwan,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,12,2854,95.13,7.93,tw
2442959724705147702,user,Hong Kong,en,6,12,52,0,0,0.0,17,0,F,2,mrs,True,False,True,True,23,2854,95.13,7.93,hk
3733770394218563886,user,Etats-Unis,en,3,8,5,0,0,0.0,1,0,F,2,mrs,True,False,True,True,592,2854,95.13,7.93,us
8965700702492790401,user,France,fr,3,9,9,0,0,0.0,0,0,M,1,mr,True,False,True,True,72,2854,95.13,7.93,fr
-562379961866927990,user,Royaume-Uni,en,5,11,25,0,0,0.0,6,1,F,2,mrs,True,False,True,False,13,2854,95.13,7.93,gb
-6133101336266181683,user,Suède,en,3,10,1,0,0,0.0,3,0,F,2,mrs,True,False,True,True,13,2854,95.13,7.93,se
-3678825712947826149,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,386,2854,95.13,7.93,it
-5078399537614027459,user,Royaume-Uni,en,7,9,1,0,1,0.0,0,1,M,1,mr,False,False,False,True,471,2854,95.13,7.93,gb
-5695992950410069976,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,300,2854,95.13,7.93,fr
-2450399177002674216,user,Norvège,en,3,8,6,0,0,0.0,1,0,M,1,mr,True,False,True,True,454,2854,95.13,7.93,no
-328327861605413829,user,Allemagne,de,3,8,12,0,0,0.0,0,0,F,2,mrs,True,False,True,True,131,2854,95.13,7.93,de
1160661660160769016,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,187,2854,95.13,7.93,gb
-3335135406806751478,user,Etats-Unis,en,3,9,3,0,0,0.0,0,0,M,1,mr,False,False,False,True,693,2854,95.13,7.93,us
-3372102418826590604,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,gb
-6463721598603142409,user,Hong Kong,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,hk
6015849668490074471,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,fr
6797189709979321960,user,Etats-Unis,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,643,2854,95.13,7.93,us
-885856411752044093,user,Etats-Unis,en,3,8,4,0,0,0.0,2,0,F,2,mrs,False,False,False,True,228,2854,95.13,7.93,us
-8387787587965925867,user,Royaume-Uni,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,gb
2838048992069737731,user,Royaume-Uni,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,343,2854,95.13,7.93,gb
5594657481987395848,user,Italie,it,4,8,2,0,2,0.0,1,0,M,1,mr,True,False,True,False,12,2854,95.13,7.93,it
4064867834737524588,user,Allemagne,de,3,8,0,0,0,0.0,4,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,de
-5933855575773008050,user,France,fr,6,8,541,0,0,0.0,0,0,M,1,mr,True,False,True,True,45,2854,95.13,7.93,fr
8859825221316093996,user,Suède,en,3,8,12,0,0,0.0,23,0,F,2,mrs,True,False,True,True,13,2854,95.13,7.93,se
2284385363004659708,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,157,2854,95.13,7.93,fr
-2899736342611576652,user,Espagne,es,3,8,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,647,2854,95.13,7.93,es
3265699757752071480,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
6475159591217017058,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,2854,95.13,7.93,us
165941172871940684,user,France,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,69,2854,95.13,7.93,fr
-3515040168780627839,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,674,2854,95.13,7.93,gb
-8942282768130159105,user,Australie,en,3,8,4,0,0,0.0,1,0,F,2,mrs,True,False,True,True,122,2854,95.13,7.93,au
1351116937000304246,user,Danemark,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,dk
4416517294355220772,user,Allemagne,en,5,9,19,1,2,100.0,1,4,F,2,mrs,True,False,True,True,44,2854,95.13,7.93,de
-2769154995452395430,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,510,2854,95.13,7.93,gb
-1751517145308211912,user,France,fr,4,10,8,0,0,0.0,5,0,M,1,mr,True,False,True,False,117,2854,95.13,7.93,fr
-6333906941583556909,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,648,2854,95.13,7.93,gb
3649895294420463456,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,148,2854,95.13,7.93,us
5521495302121325298,user,Inde,en,3,8,6,0,0,0.0,4,0,M,1,mr,True,False,True,True,549,2854,95.13,7.93,in
-3613878507709679824,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,693,2854,95.13,7.93,us
-2821593604931523297,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
-6527405980725934567,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,175,2854,95.13,7.93,us
-2381167365670135040,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
1366100471770284935,user,Australie,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,au
-7675249637283436893,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,110,2854,95.13,7.93,us
-5799564636400199969,user,France,fr,3,8,10,0,0,0.0,0,0,F,2,mrs,False,False,False,True,12,2854,95.13,7.93,fr
-7641346908861421143,user,Etats-Unis,en,5,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,360,2854,95.13,7.93,us
-3335799190917529171,user,France,fr,4,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,fr
-7316380017302668302,user,Espagne,es,7,9,0,0,0,0.0,74,12,F,2,mrs,True,False,True,True,49,2854,95.13,7.93,es
-4029646532400573760,user,Etats-Unis,en,3,8,12,0,0,0.0,0,0,F,2,mrs,False,False,False,True,687,2854,95.13,7.93,us
-3851307889365994686,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,583,2854,95.13,7.93,gb
5758189650473905731,user,France,fr,3,8,56,0,0,0.0,0,0,F,2,mrs,True,False,True,True,14,2854,95.13,7.93,fr
451187647120534907,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
-3328250997958601576,user,Etats-Unis,en,4,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,443,2854,95.13,7.93,us
7088495436483859537,user,Pays-Bas,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,nl
8269345611171229367,user,Inde,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,510,2854,95.13,7.93,in
7289602078982976970,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
1725467192800225879,user,Royaume-Uni,en,3,8,32,5,2,100.0,1,0,F,2,mrs,True,False,True,False,13,2854,95.13,7.93,gb
7734370769931786996,user,Australie,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,2854,95.13,7.93,au
3444084635526582095,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,2854,95.13,7.93,us
8342069815453622952,user,Australie,en,16,9,116,0,0,0.0,39,5,M,1,mr,True,False,True,False,76,2854,95.13,7.93,au
8000277588662964891,user,Royaume-Uni,en,3,8,3,0,0,0.0,2,0,F,2,mrs,True,False,True,True,479,2854,95.13,7.93,gb
-7049595068642579668,user,Etats-Unis,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,458,2854,95.13,7.93,us
-330785516126757473,user,Hong Kong,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,599,2854,95.13,7.93,hk
-8754086764206062913,user,Etats-Unis,en,5,9,33,0,0,0.0,8,0,F,2,mrs,True,False,True,True,560,2854,95.13,7.93,us
-4268181230245518909,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,693,2854,95.13,7.93,us
